mineral_id,type,note
8de6fc40-49a5-453e-98f2-0eb9ac52f8bb,2,"For its relation (Tl analogy) to other supergroup members, cryptomelane and strontiomelane"
a6b9aadd-e2d7-4d31-ae94-1d2004274cbb,2,As a member of Pharmacosiderite Group
a9b3bdfd-1f0b-424e-b6e5-407bd50b4477,2,For being the NH4-analogue of thermessaite.
54b4dc31-9f53-42a3-ade6-d39c5ae8d7db,2,"For natron, as the dehydration product from heating natron."
927cf59a-2201-4884-8235-430c1686a3e4,2,The suffix -Ca denotes the dominance of calcium in the mineral.
a4147965-dba3-4052-a3f2-dd8ae7894de3,2,The strontium analogue of Thomsonite-Ca.
0015e6cc-0cb3-4c87-992a-4b649945ee2f,2,"For its chemical composition - Th, As, and P"
25a5deb7-771c-49f9-945f-a3d69df88088,2,For a thorium-bearing mineral chemically similar to bastnäsite.
0b27f6fb-b4ec-4e32-bbe0-0b9fb3d0dbc8,2,A variety of Britholite-(Ce)
60c5fa89-0887-4a11-adf7-575d665cef98,2,A variety of Curite
701bc78c-acaa-44d5-8682-943e2587ceaf,2,A variety of Uraninite
1deddb5c-ba3f-475f-a7fd-27e8681b862c,2,For THORium in the composition.
30a14a6e-7390-4a4e-be35-9c0afa409b5a,2,Th-rich pyrochlore
111d4310-0f63-42af-a80c-3cb20a0db9fd,2,"For its content of thorium, in turn named for Thor, Scandinavian god of war."
a000327f-c324-42fe-b7a1-4e14b870c327,2,"For THORium, sodium or NAtrium, and SIlicon in its composition."
ef930cc3-e555-4b28-93bb-6b0bb93b157f,2,Named for its thorium content
2a810686-af60-47e9-bb2a-250fd1f03282,2,The name reflects its thorium content and expected similitarity to steenstrupine.
14f12d4e-9f5c-480f-a463-ed48e6d45eb2,2,Due to its chemical composition
1890db2e-69d4-44d0-a507-0ad6f6495182,2,"For the composition, THORium, Uranium, and TItanium."
32680b23-eba6-415d-86dd-d43e86137426,2,"Acronym for Thorium, Uranium, Carbon and Hydrogen (TH, U, C, H)."
2a496951-122b-4bc3-9983-34a46c220227,2,From the chinese for Iron Titanium Oxide
d70b1f5d-eac0-4f22-9ad9-b381440edf2e,16,"Tiger's Eye forms when Quartz forms over existing bluish-gray Crocidolite, and eventually entirely replaces it. Crocidolite is a type of asbestos mineral, which means its composition is of fine, dense fibers. These fibers form in a parallel yet wavy orientation, and this causes the intriguing chatoyant effect exhibited in Tiger's Eye. During the replacement process, the iron within the Crocidolite dissolves and stains the Quartz, thereby providing the golden yellow to brown color of the Tiger's Eye."
0bddee25-14e1-4473-bea6-2c46be634285,2,"For the Ti, Na, K, Si in the composition."
aee53d97-24e2-4c50-b06d-575a5fa13b4f,14,Named after the Common Kestrel (Falco tinnunculus).
232d5c35-3e6d-482c-a19b-9e683a0c1a2e,14,Named after the European Falcon (Falco tinnunculus) since the mineral formed as a product of hot gases from a burning coal dump reacting with excrement from Falco tinnunculus.
6de22942-0908-4af5-a214-7cd4a9007606,2,"For TItanium, SIlicon, and sodium, NAtrium, in the composition."
5162c520-05ae-42c7-bcd3-144de74f0b9b,2,"Name is derived from the word ""star"", and the composition ""Ti"", implying that this new mineral is likely a condensate among the first solids formed in the solar system at the birth of our star."
b1d6f6b8-b792-4a32-88f9-2ade8d2650a5,2,A variety of Låvenite
e26d03c9-20ca-41ef-bb98-62e08c15bd2b,2,A variety of Fluorcalciomicrolite
eac69dc9-bbe8-4501-b862-a90cd8b1b16f,2,A variety of Oxycalciopyrochlore
06cf8841-4e6a-42a3-99b2-d78460365862,2,A Ti-bearing variety of Clinohumite.
05aa973a-634d-4ffe-b183-680a6ec6b576,2,A titanium-bearing andalusite.
0b9a89b8-de83-4451-93b0-83ef838314b4,2,A Ti-rich variety of Augite
17b18491-1d14-45ad-8e36-4db26de07d13,2,A titanium-bearing berthierine.
cdf39ae6-b519-46bc-a7d9-ed6ce463d0cd,2,Ti variety of Biotite
aa0fa5e7-65b9-46b3-b874-512a949da613,2,A variety of Jadeite
e94a2bc0-d464-4b19-81c7-ec6dfa9daad5,2,A variety of Omphacite
78e735e9-8784-4d48-8853-e170a2a29d77,2,"Ti,K-enriched variety"
85392159-645b-4903-91b8-db981510c746,2,A Ti variety of Pyrope
1a4de85c-42d0-4e7a-993d-3734a8348291,2,A variety of Samarskite-(Y) containing up to 10 mas. % of TiO2
c97e55bd-19bd-4842-8ae6-108b947321a3,2,A titanium-bearing variety of chromite.
b0b4ee02-db19-4299-94b4-28b36dcc1be4,2,A titanium-bearing variety of magnetite.
3729664b-3917-4ea4-a870-8e4918bdc1cf,2,for its titanium content
196010a3-f8f1-48f3-a2bc-9bee3f47aedf,2,Named for the element.
1bb370d6-99ac-47a3-9a18-ad78cc32cb66,2,Quartz crystals artificially coated with titanium to give a dark metallic blue sheen.
8079685b-753f-412b-8fb2-3eefc4c362e9,2,A black Ti-bearing andradite (cf. also melanite)
d8a6a3d3-d2ae-41d9-ab91-0941075775e9,2,A variety of Spinel
9d9e716f-fa20-4b75-a5f0-dc1f6eaba2e9,2,A variety of Aegirine
f860c85a-64b1-4e55-930d-fd4ce1c9edaa,2,A variety of Andradite
aa47a1d7-5477-44c8-a220-9ff4369f334c,2,A presumed titanium-bearing variety of columbite.
c87760d2-ea58-40c1-be5f-060a974afadd,2,Ti-bearing variety of hematite
2b48a9db-1857-4b27-bf6c-307f7807613c,2,For composition and the relationship to holtite.
2c7562b4-7a69-47c6-827c-4f99616b9666,2,In allusion to its titanium content and relationship to Maghemite.
3e54814a-44f0-4f31-a1f5-573ed964c9b6,2,As a Ti-rich Rhabdophane
ff18f6e8-feaf-4276-912b-5e965d123fa0,2,For predominant TITANium and its relation to wodginite.
d3eecb74-5728-4c5c-ac58-58ee93c49ec9,2,For its TITANium content and relation to taramellite.
3117eaa1-62a2-40f0-a0db-02e6e06dc1e8,2,For TItanium and VANadium in the composition.
720a1639-4768-4d74-b477-5714ab12c140,11,"For Tlaloc, the Toltec and Aztec god of rain, in allusion to the high essential water content."
bf2a62f0-8d29-4c5d-9de0-ebe01ee4434a,16,Originally considered to resemble the eye of a toad hence the name.
0c8d5c06-d67e-4167-8fae-a2a7a3f2c6f1,2,"Named for the composition (tong = copper, xin = zinc)."
7104aba0-f2f0-4090-86e5-3e20869dfbfa,16,Named in allusion to the resemblance with Topaz (in colour and transparency).
77cc7d7c-50dd-4ab9-a4a4-bbcce7d9ac1a,2,For the relation to Törnebohmite and the dominant Ce
1873fc9d-f0bd-4339-870c-be08fc15df66,2,For the relation to Törnebohmite and the dominant La
6e41cb6c-2f16-4059-b9f4-9d4dc2628946,4,Quartz containing included needles of Tourmaline
d71827ce-ba04-43e6-9996-efcaf9bfa92c,4,"A generic term, referring to all varieties of nephrite which consist mainly of tremolite. While all white jades are tremolite jades, not all tremolite jades are white."
0e062c91-9e7c-49d5-bf92-e243994b8876,18,For the typical triangular habit of the crystals.
ecf2a9aa-c2b1-4067-aba9-1dbc26751be9,2,"Named in reflection of the presence of 1,2,4-triazolate anion."
9e1c0f80-020b-4f10-b85b-7015e72af7cf,18,"For the length of the [100] axis, three times that of kalsilite."
16c03be2-5809-4d28-bb69-d289b2cdfe60,18,For the naturally occurring polymorphs of synthetic NaAlSiO4 with a value of the c crystallographic dimension that is three times that of nepheline.
ee8a69b8-376c-4a36-aaed-fa7e338a2d6e,11,"For Sir Tristram, a figure in the Arthurian legend."
c95c6b23-c255-44a6-9e8f-c73c5365c832,2,"For its relation to tritomite, and Ce in the composition."
6f19b1bb-84d1-407f-8fc0-0afa36f1be28,2,"For its relation to tritomite, and yttrium in the composition."
427dfa98-cbc6-4b67-8e7b-5958936c0fd4,2,For dominant Ca and relation to Tsepinite
f602ce55-c99c-4d10-afe4-2add9db8f60d,2,For dominant K and relation to Tsepinite
b4c5bd43-7378-4744-9b54-74b20a573984,2,For dominant Na and relation to Tsepinite
f438b537-d115-494a-8e71-07aebfc66c0d,2,For dominant Sr and relation to Tsepinite
83a45d92-e2c5-46f5-9c5b-fbe93ff750fe,2,"Named for the type locality, the TSUMcor Mine, Tsumeb, Namibia, and the chemical composition, which contains GALLium."
eb116afe-ec50-4035-a65c-871edc323300,18,Agate with tube-like formations which are sometimes hollow
7cee9844-224c-403c-a01e-618815a8a0ea,18,Named after its characteristic tubular morphology.
84f09585-1297-46a3-959e-1848ebf876f0,2,"For its relation to tundrite, and its Ce content."
4167f3e6-aa25-495b-86cf-5d681eba67a5,2,"For its relation to tundrite, and its neodymium content."
8d6404c9-ca49-4dd2-ab86-2edd0511ff01,2,The name reflects its tungsten content.
1a0238bf-4e77-46fc-a5f7-aca26b1528d5,18,A hexagonal polytype of Tungstenite
ba77f018-fd5f-4a57-9a15-c8ef2e6a2a79,18,A trigonal polytype of Tungstenite
132180d9-5fbd-465f-a64f-7577ff828b82,2,A tungsten-bearing wulfenite.
6987aae9-3501-4bc2-a517-b0391f45e977,2,"For TUNGsten and antimony, STIBium, in the composition."
2ce64ebd-8d20-4a7c-9d4e-5ae8dcfe5c76,2,For TUNGSTen in the composition.
9efa38ae-ad5a-445f-9549-a911f721c38f,16,In allusion to its resemblance to turkey fat by colour and botryoidal form.
63c95c27-8bc9-47ee-991a-9ab852c69a00,2,A variety of Galena containing uranium-derived lead of isotope Pb-206.
4e55665e-c629-4870-9f64-201b09be2f21,14,"Compound abbreviation for U-varovite, Gr-ossular and And-radite"
751ecece-1d2d-4b04-ab33-0ca1cbd9eff2,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
992598fe-ba3e-467d-830b-ce735788ea0e,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
e590597d-d9ed-4bda-8561-ffb3b2d35f64,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
4b30aa47-43cc-4166-8180-2ea560d57fd0,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
cae8d6f1-b467-4f03-b3f6-e1dd22d39364,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
1178c19b-e91b-4106-b2df-072398e7e80b,3,A deep blue color
0f77c38a-ca4f-4b32-9e7b-2aed51d303ec,18,as a member of the spinel group
87ebd9c7-525e-4d25-a039-017067c37cb6,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
f9eaa055-a8b1-434f-8593-3e812c68c96d,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
33bf7fe8-41b3-4f1e-9477-8b105748c681,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
a252c88b-ea0d-4414-8a0c-7a9ac6565471,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
659d861e-b541-4d5d-8829-1eb7f9ce9d38,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
0da4746a-c9ae-4ff5-9a69-4976e616bceb,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
feb9029f-08ec-47b1-8171-812c95d3be46,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
30dcf12e-f677-49ab-b56e-8887e9c24ef5,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
f3c89b45-d7bc-4fbe-8eb1-767d93af2059,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
e9ab1cdc-bb69-45eb-8f96-cb37052f56ea,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
8b779a97-9ce3-4c16-8a5a-d2b795ea9b1b,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
204c753e-46d6-4a9b-bb88-a2310cc02916,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
c81e1a98-4742-4688-be9d-ffc9dd904591,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
4d489ff5-05e6-4f83-8294-04fb5e9fbe64,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
bea51d32-1005-4387-8803-493f06570d39,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
2390a4b2-dc9f-40fc-934d-78d2d44dcb29,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
6a1e2032-1a0c-4f25-866f-ff73ebfd556a,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
9723d5c4-0331-49ca-b726-73d7a8265ad7,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
800773ac-c3ae-46ec-aed9-bfd896ca50b7,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
33304319-bdf7-48cd-b9ea-e3db793669a7,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
e851b1c6-dac8-4398-b252-19f98483d08a,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
d42c791c-4a01-4f24-8572-be0293da2378,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
2a6cd9b6-c72f-4f37-9ab0-7bf880fb086f,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
8adab86f-70bc-492a-8eb5-61306748634d,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
c3700fd4-9d8b-41ca-9756-f40f6f574b4a,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
f14e3665-2bbf-4694-a170-28f4fc7ff4e5,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
a7cadea9-9ad3-4c6e-9aa6-626f9f5e97a9,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
c8fffc13-9fd4-4837-82fa-e02a9050a66e,19,"Smith, D.G.W., Nickel, E.H. (2007): A System of Codification for Unnamed Minerals: Report of the SubCommittee for Unnamed Minerals of the IMA Commission on New Minerals, Nomenclature and Classification. Canadian Mineralogist: 45: 983-1055, http://nrmima.nrm.se (2016)"
