mineral_id,person,born,died,role,gender,nationality
4aca044a-4829-42e8-a4f2-21391052eb8e,Torbern Olof Bergmann,1735,1784,"Swedish chemist and mineralogist, Professor of Chemistry, Uppsala University, Uppsala, Sweden.",M,172
54c997bf-7e89-4420-abe3-742f885ea3d6,Alfred Elis Törnebohm,1838,1911,"geologist, and a pioneer in the study of the Archean rocks of central Sweden.",M,172
df84e74b-530e-4b67-b7f9-2826daedcd95,Professor Ragnar Törnroos,1943,,"University of Helsinki, Finland, who first reported a mineral of similar composition at Finnish Lapland.",M,63
a98a4a08-d340-4c6d-930b-9b788711bd27,Dr. John Torrey,1796,1873,"American naturalist who early studied Franklin, New Jersey, USA minerals.",M,4
f97807ed-758d-450f-9e0a-8add3e5bc18c,Professor Toshio Sudo,1911,2000,"mineralogist and crystallographer, of the University of Tokyo, Tokyo, Japan.",M,91
041282e6-38ba-46af-8bc0-356f0fd70ae7,Leon Touchon,,,"gas station, general store and bar and grill owner in Warren Township, New Jersey",M,4
36cb77a1-5d73-4504-bef3-46bcc6384d96,Roger Townend,1938,,"a consulting mineralogist based in Perth, western Australia, for his contributions to mineralogy, particularly related to the Ilímaussaq deposit, southern Greenland.",M,49
532c8e82-0aa9-4091-84b9-5c985a2dfddd,Dr. John Boardman Trask,1824,1879,first California State Geologist,M,4
72c495e7-ff60-4937-b6ce-f153123ff153,Walter Trattner,,,"the knowledgeable mineral collector, who found the specimen.",M,11
a55f353b-bbd7-4c02-be04-85c13b14f423,Dr. Charles Otto Trechmann,1851,1917,English crystallographer.,M,27
53ecc03c-b5ee-4d58-a4a0-a3d4158f5737,"Marian Tredoux (b. 20 September 1952),",1952,,"Professor in the Department of Geology, University of the Free State, Bloemfontein, South Africa because of her work on the type locality - the Bon Accord nickel oxide deposit in the Barberton greenstone belt.",M,165
082b1cfb-0881-4f8f-8c5c-ac3a1d724e3d,Dr. Lowell T. Trembath,1936,1994,"Canadian mineralogist, Professor of Mineralogy, University of New Brunswick, Fredericton, Canada.",M,35
4f5eb804-f7cc-4e2b-96b0-ececc7d4c19d,Major Tudor Gruffydd Trevor,1865,1958,"Welsh-South African geologist, Mining Inspector for the Pretoria district, Transvaal, South Africa.",M,165
3352245b-fbe0-42d6-b9c4-ae0d96b160c2,Dr. Paul Trippke,1851,1880,"Polish mineralogist, who discovered the mineral.",M,143
30f58171-166d-43a5-b42b-063671b7b060,R. Tröger,1838,1917,"Mining Foreman, who found the first specimens.",M,68
bba63c95-2abc-47e1-8c0c-1d64a8a022e6,Dominico Troili,1722,1792,"Italian Jesuit, who described, in 1766, a meteorite which fell in Albareto, near Modena, Italy, which contained the species.",M,88
63f2e258-8893-47a6-bfa7-fc8ce613d9ec,Hans Gabriel Trolle-Wachtmeister,1782,1871,Swedish chemist.,M,172
97027843-36d1-489f-be8f-825606a06ccc,Dr Gerard Troost,1776,1850,"Mineralogist and botanist, State Geologist of Tennessee",M,4
ac4cf289-19d3-4180-90c5-3e6644b65ee4,Harry William Trudell,1879,1964,"co-founder of The American Mineralogist and the journal's first business manager, mineral collector, amateur mineralogist, president of the Philadelphia Mineralogical Society (1917). Shown to be a mixture by Mary Emma Mrose (1971)",M,4
ce406de9-2999-4ca1-bddd-804691f7bbc3,Professor Samuel John Truscott,1870,1950,"English mining geologist and formerly Manager of the Lebong Donok mine, Sumatra.",M,27
05a6781e-2bdb-4fc5-a240-6390c64454b8,Otto Trüstedt,1866,1929,"Finnish mining engineer, whose work on prospecting methods lead to the discovery of the Outokumpu ore deposit, Finland.",M,63
d8e9ed1e-f66a-4f35-b806-3ead1950192c,Tsang-Po Yen,1914,1994,geologist at the Central Geological Survey of Taiwan and professor/head of the Institute of Geophysics at National Central University in Taiwan.,M,40
1ca05c6e-b28b-49cd-a58b-743cc5766308,Sergei Vasil'evich Tsaregorodtsev,1953,1986,"expert collector of Uralian minerals, who found this mineral, Yekaterinberg (Sverdlovsk), Russia",M,147
19e972b7-291d-44d6-bd0d-3860eeb314a2,Professor Gustav Tschermak von Seysenegg,1836,1927,"Austrian mineralogist, University of Vienna, Vienna, Austria.",M,11
76e6ae27-211b-488b-bc74-170560c9dd0f,Rudy Warren Tschernich,1945,2017,"amateur mineralogist specializing in zeolites, of Snohomish, Washington, USA.",M,4
8dc04cb5-508d-4e20-afbc-9dfd9ee6d5bd,Jochen Tschörtner,1941,,"pharmacist, mineral collector and discoverer of the mineral.",M,68
069ba2c7-5680-444b-a5b0-263b7cdc0510,Professor Basilios Tsikouras,1965,,Professor of the Universiti Brunei Darussalam,M,70
1d251680-795e-4e04-85c8-e2a30a824015,Mikhail V. Tsyganko,1979,,"A mineral collector from Severouralsk, Northern Urals, Russia, who collected the samples within which the new mineral was discovered",M,147
67c17bb7-0d82-4fc0-b3f6-c2bfae67a5e2,Dr. Karel Tuček,1906,1990,"Curator of Minerals in the National Museum, Prague, Czech Republic.",M,48
eba994f3-2e06-45a2-86fa-984485b7d6cb,Aleksei Ivanovich Tugarinov,1917,1977,"geochemist, Moscow University, Moscow, Russia.",M,147
2b253a71-5e1c-44f0-b1c4-6740be3863a5,Professor Guangzhi Tu,1919,,"the founding director of the Institute of Geochemistry, Chinese Academy of Sciences (CAS).",M,40
79ff088b-35ee-4073-a986-15cbb2bbea06,"Dr. George Gerard Tunell, Jr.",1900,1996,"Professor of Geology, University of California, Los Angeles, California, USA.",M,4
bc1bc2d0-636a-40c3-be06-2a2ee8a50405,Peter von Tunner,1809,1897,First director of the Leoben School of Mines,M,11
48d4d7ab-d1d6-4458-8596-268ece01ab40,Dr. Frederick Stewart Turneaure,1899,1986,"Professor Emeritus of Geology, University of Michigan, Ann Arbor, Michigan, USA.",M,4
8df01c43-e4b9-490a-9a2b-ab091c6e8be4,Aleksander Antonovich Tvalchrelidze,1881,1957,"founder of the Georgian Mineralogical-Petrographic School, Tbilisi University, Tbilisi, Georgia.",M,67
6f70fe83-2cfe-400f-b1dc-842c89109672,Dr. Jaromír Tvrdý,1959,,"Liberec, northern Bohemia, Czech Republic, for his contributions to mineralogy and economic geology .",M,48
7cb4d6ca-ba92-4c38-b591-322bcef28df7,Samuel Milbourn Tweddill,1852,1917,the first curator of the Pretoria Geological Museum from 1897 to 1916.,M,27
1d9c4c15-6882-4183-80b9-2c24f1561dec,Robert Mitchell Thompson,1918,1967,"mineralogist, University of British Columbia, Vancouver, Canada.",M,35
d785667e-c958-4c4b-865b-96df80d478fc,Joseph Burr Tyrell,1858,1957,"geologist, first to visit the area of discovery in Canada.",M,4
4c619a12-c978-4a57-8495-1a3146a2ed53,Tateo Ueda,1912,2000,He was the first to solve the crystal structure of allanite.,M,91
06c35135-2faa-40a8-ab25-393a033ceb82,Alfred Lewis Johannes Uhlig,1883,1919,"geologist, who lead the expedition on which the mineral was discovered.",M,68
e01b45f2-2059-46db-bbdc-c703751f1f6a,Aleksandr Sergeevich Uklonskii,1882,1972,"mineralogist, Tashkent University, Tashkent, Uzbekistan, who studied central Asian mineral deposits.",M,188
97569929-192d-4a7f-9b58-7f915f9e81fa,George Ludwig Ulex,1811,1883,chemist who obtained the first reliable analysis of the mineral.,M,68
91c9ce73-b1a2-4fee-be15-7b63bdd3543e,Ulf B. Andersson,1960,,"geologist and petrologist, who has contributed significantly to the understanding of the genesis of REE deposits of Bastnäs type.",M,172
b2eaea61-d99b-4b7e-9070-3f85046c52cc,Johann Christoph Ullmann,1771,1821,mineralogist and chemist.,M,68
a621ae39-a032-4651-a13e-bd87fd04a079,George Henry Frederick Ulrich,1830,1900,"for his contributions to the mineralogy of Victoria, Australia.",M,10
ef8f1728-e32a-4352-afcb-d3a34d3877c8,Luciano Ungaretti,1942,2001,"Professor of Mineralogy, University of Pavia, Italy. It was redefined in the 2012 amphibole nomenclature, and is now named mangano-mangani-ungarettiite.",M,88
6ba9c639-9a41-45dc-b575-b667b344612a,Henri Le´on Ungemach,1879,1936,crystallographer who studied the natural sulphates of Chile.,M,20
e2a2cc5c-cce8-4e32-abe9-0e3bfccc1f47,Vadim Sergeevich Urusov,1936,,"Department of Crystallography and Crystal Chemistry of Moscow State University, specialist in simulations of structures, bond-valence calculations.",M,147
5031d845-686f-48cd-92b0-4b98c4bcb592,Professor Nikolai Nikolaevich Urvantsev,1893,1985,"St. Petersburg, Russia, one of the discoverers of the Noril'sk deposits.",M,147
eff02271-3758-4c71-9c12-24214a91832d,Sergei L'vovich Ushkov,1880,1951,"naturalist, student of the Il?men National Forest, Russia.",M,147
4b69bf62-ca10-4e20-90f8-35e60f72a59a,Mikhail Antonovich Usov,1883,1939,"geologist, Karpinskii All-Union Research Institute of Geology, St. Petersburg, Russia.",M,147
958f47e3-bb4d-4b7e-b119-0ee7b99aba09,Professor Niels Vigo Ussing,1864,1911,"Professor Niels Vigo Ussing of Copenhagen, Denmark.",M,49
fff06783-f179-46d3-b0e2-6e30f72d7a66,Sergei Semenovich Uvarov,1786,1855,President of Academy of Sciences,M,147
4d33f675-61c4-4632-acfd-c5d5d2d1d4ff,Willem Uytenbogaardt,1918,2012,"Professor of Geology, Technical University, Delft, The Netherlands, prominent ore microscopist.",M,52
6132e42e-c866-47bb-ab50-1efd383ecf87,Johannes F. Vaes,1902,1978,Mineralogist for the Union Minie`re du Haut Katanga.,M,20
78437802-a263-414e-8737-c99694bef4f0,Josef Vajdak,1930,,mineral collector and dealer of rare minerals.,M,4
727ab7e0-1ca2-44b1-a549-6b7347acafef,Basilius Valentinus,,,"Alchemist, who early wrote concerning antimony.",M,68
471c8f3a-7919-4c73-8fd0-79b1ca0afb49,Johan Gottschalk Wallerius (Vallerius),1709,1785,chemist and mineralogist.,M,172
0b23ff94-97c3-411b-9555-576fa88cd5f3,Prof. John W. Valley (born in ) of the University of Wisconsin – Madison,1948,,Profesor of the University of Wisconsin – Madison,M,4
a3119a84-4c9c-4d83-bb7b-917ce1ac3d1b,"Count Pyotr Aleksandrovich Valuev [September 22, 1815 - January 27, 1890 St. Petersburg, Russia].",1815,1890,Valuev (Valuyev) was a Russian Minister of the Interior and Minister of Assets. He was also a novelist and essayist,M,147
f2f6abfa-3b24-4114-bdb1-2f299a3eb9df,Georges Vanacker,1923,1992,"Bruges, Belgium, whose systematic mineral collection includes many specimens from the Tsumeb deposit, in one of which, vanackerite was first identified. His collection was donated to the Natural Sciences Institute, Brussels, Belgium.",M,20
ec779d20-cbd4-4dac-96ad-df4d301d4c43,Pierre Van den Brande,1896,1957,"Belgian geologist, who discovered the uranium deposit at Kalongwe, Congo.",M,20
add95e2e-0ca1-4a5a-a535-12e33a183ffc,Adrien Vandendriessche,1914,1940,"Belgian mineralogist and geologist, University of Ghent, Ghent, Belgium.",M,20
eb045d4d-e366-4b9a-8b53-55b8aa9ada88,Arnold van der Heyden,,,Consultant geologist,M,10
a19dc47d-b7de-40b6-b31e-8fe5cc7fa3bd,Eddy Van der Meersche,,,Mineralogist,M,20
cfe76046-2e99-425f-9893-7bc5c529ab69,Francesco Vanini,1947,,Mineral collector and specialist for exotic mineral associations in the Alps.,M,88
e981823f-0e76-44f4-a9c3-0e38c663886e,Professor Maurice Van Meerssche,1923,1990,"Belgian crystallographer, Catholic University of Louvain, Louvain, Belgium.",M,20
f4cd0340-81f6-49f0-8df8-8cca25ea5c47,Dr. Rene´ Van Tassel,1916,2013,"mineralogist, Royal Institute of Natural Sciences, Brussels, Belgium, for his work on Belgian mineralogy.",M,20
f3b96d0d-da27-454c-8950-49d8e3b30a81,Professor Jacobus Henricus vaňt Hoff,1852,1911,"German physical chemist, University of Berlin, Berlin, Germany, who elucidated the equilibria involved in formation of oceanic salt deposits.",M,68
c94c46d8-6ba1-45e1-ac8a-0f5d9d0fdc8b,Lardner Vanuxem,1792,1848,"Mineralogist and geologist with the New York Geological Survey, who also studied the mineralogy of Franklin and Ogdensburg, New Jersey, USA.",M,4
f8d7c7b4-2e6a-45c7-b155-adaf942552c7,Yevgeny Vapnik,,,for his mineralogical studies of the Hatrurim Formation.,M,87
a849e9c3-ef48-48b2-9a70-5c3e7b217c6d,Nicolas Varlamoff,1910,1976,Belgian geologist who collected the mineral.,M,20
35f7c9b3-9077-4542-8ada-ae381e05eea8,Vasil Atanasov,1933,,"Associate Professor of Mineralogy, Higher Institute of Mining and Geology, Sofia, Bulgaria.",M,29
233f0b99-b62b-47fe-9eab-bc3079b8fbab,Vasily Mikhailovich Severgin,1765,1826,"chemist, mineralogist, geologist, academician of the Imperial Academy of Sciences",M,147
b3f3448f-361a-4396-b0ce-5ba312fc7ae4,Vladimir Ivanovich Vasilyev,1929,,"Russian mineralogist, Institute of Geology, Siberian Branch of the Russian Academy of Sciences, Novosibirsk, Russia, for his discovery of numerous new mercury minerals.",M,147
a0660a96-c8b6-4fd9-9633-803a382cdccb,Heinrich Vater,1859,1930,"Professor of Mineralogy and Chemistry, Tharandt, Germany.",M,68
fdee424c-3a47-484f-b6b0-e468eab62f5a,Professor David John Vaughan,1946,,"Professor at Manchester University, Manchester, England, for his contributions to ore mineralogy.",M,4
61677023-b63f-4ddd-9a63-95f19e79f6e4,Professor Louis Nicolas Vauquelin,1763,1829,"French chemist, University of Paris, Paris, France, who discovered chromium.",M,64
5927669b-60bd-4eac-8ab0-2cd732f476cc,"George Vaux, Jr.",1863,1927,"American lawyer and mineral collector, Bryn Mawr, Pennsylvania, USA.",M,4
8c93872a-368c-48f2-99d0-f2597fb87fb4,Ivan Vavřín,1937,,"analytical chemist at the Czech Geological Survey and one of the discoverers of the mineral, in recognition of his investigations of tellurium minerals and significant contributions to research on Cu-Ni sulphide deposits.",M,48
549a37bd-74ae-4f37-8695-5ed627a833a3,Professor Heikki Allan Väyrynen,1888,1956,"Technical Institute, Helsinki, Finland.",M,63
64761a66-1aa6-4a3d-8b18-005fca0ddcbf,John A. Veatch,1808,1870,"American physician and geologist, who first detected boron in mineral waters in California, USA in the late 1800's.",M,4
9f855f45-0792-4bfc-b8a3-88fbe4c43a10,David R. Veblen,1947,,in recognition of his outstanding contributions to the fields of mineralogy and crystallography.,M,4
6cff4a45-6633-45d3-9a56-c5a9081a501c,R.W. van der Veen,1883,1925,Dutch economic geologist and metallographer.,M,52
a171a5e0-517d-4e9c-9e9a-90acce9092c6,A.S. Velikiy,1913,1970,investigator of ore deposits in Soviet central Asia.,M,97
6e297081-05ee-491d-a060-d06b96cdaeeb,Dr. Theodore Verbeek,1927,1991,for his work on the Se-Pd mineralization of the Musonoi deposit.,M,20
f909e9c7-9c0c-4154-ba47-fe4e9b82ef4b,Dr. Lidia Pavlovna Vergasova,1941,,"Dr. at Institute of Vulcanology, Petropavlovsk-Kamchatskii, Russia, for her contributions to the mineralogy of that volcanic region.",F,147
cd87b682-9795-4e9f-ada1-f68846aa82cb,Professor Vladimir Ivanovich Vernadsky,1863,1945,"Russian naturalist and geochemist, Moscow University, Moscow, Russia.",M,147
53fb6e9f-5f33-496f-8d18-85b3fe7b7487,Vladimir Ivanovich Vernadsky,1863,1945,Geochemist,M,147
9c449269-0da3-4d21-8ee5-34bd60bb43d8,Jules Verne,1828,1905,"author of several adventure novels including Journey to the Center of the Earth (1864), in which the characters enter the volcano Snafellsjökull, Iceland trying to find a way toward the centre of the Earth.",M,64
c0709ecd-f21a-4163-b2cb-6d0124870e48,William E. Ver Planck,1916,1963,"geologist of the California Division of Mines & Geology, California, USA.",M,4
60a3b1b5-a318-4e96-85c3-f3897a2a4ec3,Dr. František Veselovský,1948,,"an outstanding Czech mineralogist, who described several new minerals from the Jáchymov ore district.",M,48
deed93e3-1a8b-4051-a724-8b693394fa37,Colonel Jean Paul Louis Ve´signie,1870,1954,noted French mineral collector.,M,64
678bcc29-96f9-4257-a669-f0ea64e9a643,A. Veszelyi,1820,1888,"Hungarian mining engineer, who discovered the species.",M,79
a0ba6457-fdc9-4c60-b005-a4b05b17816b,Professor Willy A. Viaene,1940,2000,"Catholic University, Louvain, Belgium, who has made important contributions to geological sciences in Belgium.",M,20
907325f7-a592-490b-8ec3-daee555b0ed7,Viktor G. Grishin,1953,,"the Russian amateur mineralogist and mineral collector for his significant contribution to the mineralogy of the Lovozero complex, Russia.",M,147
3bd8ead6-eeba-4ffc-a1c2-819782fa9d26,Maxime Villiaume,,,"French explorer, in whose collections of rocks from Guinea the mineral was first found.",M,64
a766e9b8-0789-4a32-b5da-8300d732168b,Dr. Villy Aellen,1926,2000,"Director, Natural History Museum, Geneva, Switzerland.",M,173
419918c2-f6f9-4e0d-bf7b-46b797645cb7,Professor E. A. Vincent,1919,2012,reader in mineralogy at Durham College and Oxford University (UK) and chairman of Geology at Manchester University (UK). Vincent was an accomplished researcher in reflected light microscopy.,M,27
481fa90f-c7d1-4a35-8481-b670fa6d77c1,Professor Henri Vincienne,1898,1965,"who first called attention to the mineral. Type Material: National School of Mines, Paris, France.",M,64
97ebe1e8-cf05-4b72-94f0-b76c3271bc59,Academician Aleksander Pavlovich Vinogradov,1895,1975,"Russian geochemist, Director of the Vernadsky Institute of Geochemistry and Analytical Chemistry, Academy of Sciences, Moscow, Russia.",M,147
34427527-4f24-4063-8833-fe5503287fcf,Professor Virgil Everett Barnes,1903,1998,"University of Texas, Austin, Texas, USA, prominent worker on tektites, impactites, and other natural glasses.",M,4
a7c20ff2-71c1-4a51-9624-223024af4612,Academician Vladimir Ivanovich Smirnov,1910,1988,"Academician at Moscow University, Moscow, Russia, an early investigator of tin deposits in Central Asia.",M,147
f5373d4c-2474-476e-8593-8afc73d2c84c,Victor Ivanovich Stepanov,1924,1988,"For the mineralogist and systematic mineral collector, A.E. Fersman Mineralogical Museum, Academy of Sciences, Moscow, Russia.",M,147
6f100861-6b46-455e-80e4-2ef1959a46ff,Vitus Bering,1681,1741,explorer of the Arctic seas,M,49
a335a610-f5b0-4c28-944b-ae90e52a3849,John Henry Vivian,1785,1855,"mineralogist, of Truro, Cornwall, England, who discovered the species. References: (1) Palache, C., H. Berman, and C. Frondel (1951) Dana?s system of mineralogy,",M,27
ece4dcd2-0b35-4e2c-87cc-a2f5e09f6d46,Vladimir Georgievich Ivanov,1947,2002,mineralogist and geochemist,M,147
e8290cc9-edcc-40e6-8738-292ef1e34612,Professor Vladimir Gerasimovich Krivovichev,1946,,"Head of the Mineralogy Department, Geological Faculty, St. Petersburg State University, Russia.",M,147
